epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.6385057290656355,0.6155569960181498,0.5220761009050746,0.8131557035803497,0.04809698831278217
2,0.42916945347753716,0.8411334382813224,0.46076009200077866,0.826977518734388,0.04267766952966369
3,0.33367049955518086,0.8780257431243633,0.4245703109396586,0.8517901748542881,0.03456708580912725
4,0.28521581679397695,0.8954532827113622,0.3029141700188385,0.890924229808493,0.025
5,0.24925667839487875,0.9088804518936938,0.2989665248163733,0.886594504579517,0.015432914190872758
6,0.21779478396714996,0.9183072506713584,0.24064830568906767,0.9104079933388842,0.0073223304703363135
7,0.19209618850106033,0.9298083155847764,0.22414753495852816,0.9170691090757702,0.0019030116872178317
8,0.16987242028965796,0.9383461431614039,0.2084429415115012,0.922398001665279,0.0
