epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.0469546013683597,0.6308732290026854,0.5200401446106631,0.8086594504579517,0.04809698831278217
2,0.3349406142976176,0.8773034540235207,0.31434657278654476,0.886427976686095,0.04267766952966369
3,0.2562188528513332,0.9055838503565145,0.25963020066139003,0.9077435470441299,0.03456708580912725
4,0.2145176533505104,0.9215853319751829,0.23037643482122294,0.915736885928393,0.025
5,0.18226638573807183,0.9329752754884711,0.22267690215579278,0.922564529558701,0.015432914190872758
6,0.15221535168523997,0.9452356699694416,0.19685972693758544,0.9300582847626978,0.0073223304703363135
7,0.12206802055127908,0.9561811278822113,0.19126447405942176,0.9368859283930058,0.0019030116872178317
8,0.09924130828797414,0.9659598110936197,0.18619833676319733,0.938218151540383,0.0
