epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.5516359365260185,0.7997962774330957,0.426396988018367,0.8389675270607827,0.04809698831278217
2,0.27566550225005654,0.8988054449486064,0.3126458154828423,0.8890924229808493,0.04267766952966369
3,0.22402198277603577,0.9183072506713584,0.23449271973920405,0.9142381348875936,0.03456708580912725
4,0.18947483789248537,0.9314010556533012,0.2391788619965141,0.9159034138218152,0.025
5,0.15727308438722595,0.9423094730993611,0.21970087356561427,0.9238967527060783,0.015432914190872758
6,0.1267752694525049,0.954106861746458,0.1911957672692457,0.933721898417985,0.0073223304703363135
7,0.09934806430082606,0.965570886193166,0.1894244889012979,0.9367194004995837,0.0019030116872178317
8,0.07867165272164559,0.9740346328363737,0.17431636028469452,0.9407160699417152,0.0
