epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.5944339236950188,0.7939253634595795,0.4734117207281,0.8253122398001665,0.04809698831278217
2,0.3494456185125755,0.8758033151217706,0.32793263733436623,0.885428809325562,0.04267766952966369
3,0.3000235532174917,0.8926011667747014,0.30646643552504216,0.892089925062448,0.03456708580912725
4,0.27079792656559826,0.9037503472543754,0.27582362639119884,0.9030807660283098,0.025
5,0.24452599475246656,0.9133253078988796,0.24312891984214194,0.9134054954204829,0.015432914190872758
6,0.2239800956389652,0.9207704417075655,0.239754134096472,0.915736885928393,0.0073223304703363135
7,0.20330912823097078,0.9293638299842578,0.21748176279363782,0.9200666111573689,0.0019030116872178317
8,0.19453588132146707,0.932086304287434,0.21381313883444353,0.9217318900915903,0.0
