epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.5791671170472149,0.7946661727937772,0.30595047214595006,0.888759367194005,0.04809698831278217
2,0.27309254620326695,0.8999166589499028,0.25675403879246644,0.9084096586178185,0.04267766952966369
3,0.2218009673698554,0.9189554588387814,0.2474932802830211,0.9097418817651957,0.03456708580912725
4,0.1889236787119688,0.9311417723863321,0.22093199267176963,0.9212323064113239,0.025
5,0.15642648918980392,0.9426613575331049,0.22957293077571306,0.9195670274771024,0.015432914190872758
6,0.12686226157079483,0.9543661450134272,0.19282539748927138,0.93255620316403,0.0073223304703363135
7,0.10151571518379247,0.9644041114918048,0.18319829300008744,0.9378850957535387,0.0019030116872178317
8,0.08119314003210397,0.973034540235207,0.1764878392666206,0.9417152373022482,0.0
