epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.5872615285864229,0.7985183813316048,0.3870660492671122,0.8646128226477935,0.04809698831278217
2,0.3429346475687079,0.8770441707565515,0.34226160815216716,0.8766028309741882,0.04267766952966369
3,0.2977796016790677,0.8945272710436152,0.2849227778867917,0.9007493755203997,0.03456708580912725
4,0.26633447969370455,0.904806000555607,0.2588926724897237,0.9104079933388842,0.025
5,0.24217277432919784,0.91317714603204,0.26100659752070754,0.9085761865112406,0.015432914190872758
6,0.22259224185552606,0.9210852856745995,0.23833623200927945,0.915736885928393,0.0073223304703363135
7,0.20432689183287536,0.9290304657838688,0.22465512387758488,0.9220649458784347,0.0019030116872178317
8,0.19186005187576619,0.9337346050560237,0.21945130591289289,0.922398001665279,0.0
