epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.5585936381426307,0.8089452727104361,0.34109781231610203,0.8747710241465445,0.04809698831278217
2,0.2777991368540107,0.8983979998147976,0.251428831030586,0.9110741049125729,0.04267766952966369
3,0.2233632234160862,0.9195481063061395,0.2652160650834156,0.9024146544546211,0.03456708580912725
4,0.18907465812718166,0.9298638762848412,0.2108346297927542,0.9243963363863447,0.025
5,0.15543882255077207,0.9432354847671081,0.20316557386931927,0.9277268942547877,0.015432914190872758
6,0.12518053577833566,0.9554588387813686,0.19784720870577027,0.9318900915903414,0.0073223304703363135
7,0.09540411697453796,0.9677562737290489,0.17921050396390403,0.938218151540383,0.0019030116872178317
8,0.07543377703081094,0.9764052227058061,0.16778315186599807,0.9420482930890924,0.0
