epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.5413362135671004,0.8013149365682007,0.38496981580787454,0.8576186511240633,0.04809698831278217
2,0.29440639775068034,0.8937679414760626,0.2807933248349967,0.8982514571190674,0.04267766952966369
3,0.23811021478504635,0.9140475969997222,0.238466975115221,0.9167360532889259,0.03456708580912725
4,0.20383155617694942,0.9261968700805631,0.2585216642617187,0.9099084096586179,0.025
5,0.17378843896934773,0.937049726826558,0.22426175995730638,0.9207327227310574,0.015432914190872758
6,0.14747430637005535,0.9474395777386795,0.19281182761965546,0.9307243963363864,0.0073223304703363135
7,0.12375450833799861,0.9582739142513196,0.18022052591587484,0.9365528726061615,0.0019030116872178317
8,0.10710659700459889,0.9650893601259376,0.17794245959420088,0.9378850957535387,0.0
