epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.3868390728626134,0.16112603018798036,1.7497857028896069,0.2571190674437968,0.04809698831278217
2,1.0171871281308216,0.6212612278914714,0.6441999399989571,0.767360532889259,0.04267766952966369
3,0.5695455350007312,0.7926845078247986,0.46264554525195906,0.829142381348876,0.03456708580912725
4,0.460171666436421,0.8309102694693953,0.3957006688370097,0.8531223980016652,0.025
5,0.4043025908784542,0.8509862024261505,0.3709459143961399,0.8582847626977519,0.015432914190872758
6,0.3585140034582606,0.8672099268450782,0.3268240903190133,0.8766028309741882,0.0073223304703363135
7,0.3216576143093314,0.8810445411612187,0.3096082852692727,0.8827643630308076,0.0019030116872178317
8,0.2955717898787299,0.8911936290397259,0.2941712536234145,0.8902581182348043,0.0
